"DAY";"OD_PAIR";"PERIOD";"OD_FLOW";"WEEKDAY";"MONTH"
"2017-08-07";"south_northwest";"midday period";"160";"Monday";8
"2017-08-08";"south_northwest";"midday period";"140";"Tuesday";8
"2017-08-09";"south_northwest";"midday period";"160";"Wednesday";8
"2017-08-10";"south_northwest";"midday period";"164";"Thursday";8
"2017-08-11";"south_northwest";"midday period";"156";"Friday";8
"2017-08-14";"south_northwest";"midday period";"172";"Monday";8
"2017-08-15";"south_northwest";"midday period";"134";"Tuesday";8
"2017-08-16";"south_northwest";"midday period";"146";"Wednesday";8
"2017-08-17";"south_northwest";"midday period";"134";"Thursday";8
"2017-08-18";"south_northwest";"midday period";"163";"Friday";8
"2017-08-21";"south_northwest";"midday period";"169";"Monday";8
"2017-08-22";"south_northwest";"midday period";"133";"Tuesday";8
"2017-08-23";"south_northwest";"midday period";"147";"Wednesday";8
"2017-08-24";"south_northwest";"midday period";"144";"Thursday";8
"2017-08-25";"south_northwest";"midday period";"181";"Friday";8
"2017-08-28";"south_northwest";"midday period";"146";"Monday";8
"2017-08-29";"south_northwest";"midday period";"148";"Tuesday";8
"2017-08-30";"south_northwest";"midday period";"161";"Wednesday";8
"2017-08-31";"south_northwest";"midday period";"150";"Thursday";8
"2017-09-01";"south_northwest";"midday period";"125";"Friday";9
