"DAY";"OD_PAIR";"PERIOD";"OD_FLOW";"WEEKDAY";"MONTH"
"2017-06-14";"northwest_northeast";"midday period";"11";"Wednesday";6
"2017-06-15";"northwest_northeast";"midday period";NA;"Thursday";6
"2017-06-16";"northwest_northeast";"midday period";"8";"Friday";6
"2017-06-19";"northwest_northeast";"midday period";"13";"Monday";6
"2017-06-20";"northwest_northeast";"midday period";"12";"Tuesday";6
"2017-06-21";"northwest_northeast";"midday period";"16";"Wednesday";6
"2017-06-22";"northwest_northeast";"midday period";"9";"Thursday";6
"2017-06-23";"northwest_northeast";"midday period";"20";"Friday";6
"2017-06-26";"northwest_northeast";"midday period";"12";"Monday";6
"2017-06-27";"northwest_northeast";"midday period";"19";"Tuesday";6
"2017-06-28";"northwest_northeast";"midday period";"13";"Wednesday";6
"2017-06-29";"northwest_northeast";"midday period";"19";"Thursday";6
"2017-06-30";"northwest_northeast";"midday period";"22";"Friday";6
"2017-07-03";"northwest_northeast";"midday period";"9";"Monday";7
"2017-07-04";"northwest_northeast";"midday period";"20";"Tuesday";7
"2017-07-05";"northwest_northeast";"midday period";"17";"Wednesday";7
"2017-07-06";"northwest_northeast";"midday period";"18";"Thursday";7
"2017-07-07";"northwest_northeast";"midday period";"18";"Friday";7
"2017-07-10";"northwest_northeast";"midday period";"6";"Monday";7
"2017-07-11";"northwest_northeast";"midday period";"21";"Tuesday";7
"2017-07-12";"northwest_northeast";"midday period";"28";"Wednesday";7
"2017-07-13";"northwest_northeast";"midday period";"26";"Thursday";7
"2017-07-14";"northwest_northeast";"midday period";"25";"Friday";7
"2017-07-17";"northwest_northeast";"midday period";"24";"Monday";7
"2017-07-18";"northwest_northeast";"midday period";"27";"Tuesday";7
"2017-07-19";"northwest_northeast";"midday period";"21";"Wednesday";7
"2017-07-20";"northwest_northeast";"midday period";"24";"Thursday";7
"2017-07-21";"northwest_northeast";"midday period";"26";"Friday";7
"2017-07-24";"northwest_northeast";"midday period";"23";"Monday";7
"2017-07-25";"northwest_northeast";"midday period";"14";"Tuesday";7
"2017-07-26";"northwest_northeast";"midday period";"21";"Wednesday";7
"2017-07-27";"northwest_northeast";"midday period";"14";"Thursday";7
