"DAY";"OD_PAIR";"PERIOD";"OD_FLOW";"WEEKDAY";"MONTH"
"2017-01-23";"northeast_central";"midday period";"154";"Monday";1
"2017-01-24";"northeast_central";"midday period";"139";"Tuesday";1
"2017-01-25";"northeast_central";"midday period";"152";"Wednesday";1
"2017-01-26";"northeast_central";"midday period";"245";"Thursday";1
"2017-01-27";"northeast_central";"midday period";"186";"Friday";1
"2017-01-30";"northeast_central";"midday period";"177";"Monday";1
"2017-01-31";"northeast_central";"midday period";"149";"Tuesday";1
"2017-02-01";"northeast_central";"midday period";"168";"Wednesday";2
"2017-02-02";"northeast_central";"midday period";"168";"Thursday";2
"2017-02-03";"northeast_central";"midday period";"235";"Friday";2
"2017-02-06";"northeast_central";"midday period";"160";"Monday";2
"2017-02-07";"northeast_central";"midday period";"188";"Tuesday";2
"2017-02-08";"northeast_central";"midday period";"168";"Wednesday";2
"2017-02-09";"northeast_central";"midday period";"166";"Thursday";2
"2017-02-10";"northeast_central";"midday period";"243";"Friday";2
"2017-02-13";"northeast_central";"midday period";"211";"Monday";2
"2017-02-14";"northeast_central";"midday period";"174";"Tuesday";2
"2017-02-15";"northeast_central";"midday period";"181";"Wednesday";2
"2017-02-16";"northeast_central";"midday period";"195";"Thursday";2
"2017-02-17";"northeast_central";"midday period";"261";"Friday";2
"2017-02-20";"northeast_central";"midday period";"163";"Monday";2
"2017-02-21";"northeast_central";"midday period";"246";"Tuesday";2
"2017-02-22";"northeast_central";"midday period";"184";"Wednesday";2
"2017-02-23";"northeast_central";"midday period";"153";"Thursday";2
"2017-02-24";"northeast_central";"midday period";"207";"Friday";2
"2017-02-27";"northeast_central";"midday period";NA;"Monday";2
"2017-02-28";"northeast_central";"midday period";NA;"Tuesday";2
"2017-03-01";"northeast_central";"midday period";NA;"Wednesday";3
"2017-03-02";"northeast_central";"midday period";"177";"Thursday";3
"2017-03-03";"northeast_central";"midday period";"237";"Friday";3
"2017-03-06";"northeast_central";"midday period";"202";"Monday";3
"2017-03-07";"northeast_central";"midday period";"151";"Tuesday";3
"2017-03-08";"northeast_central";"midday period";"195";"Wednesday";3
"2017-03-09";"northeast_central";"midday period";"187";"Thursday";3
"2017-03-10";"northeast_central";"midday period";"219";"Friday";3
"2017-03-13";"northeast_central";"midday period";"197";"Monday";3
"2017-03-14";"northeast_central";"midday period";"165";"Tuesday";3
"2017-03-15";"northeast_central";"midday period";"168";"Wednesday";3
"2017-03-16";"northeast_central";"midday period";"217";"Thursday";3
"2017-03-17";"northeast_central";"midday period";"232";"Friday";3
"2017-03-20";"northeast_central";"midday period";"148";"Monday";3
"2017-03-21";"northeast_central";"midday period";"251";"Tuesday";3
"2017-03-22";"northeast_central";"midday period";"248";"Wednesday";3
"2017-03-23";"northeast_central";"midday period";"265";"Thursday";3
"2017-03-24";"northeast_central";"midday period";"257";"Friday";3
"2017-03-27";"northeast_central";"midday period";"204";"Monday";3
"2017-03-28";"northeast_central";"midday period";"196";"Tuesday";3
"2017-03-29";"northeast_central";"midday period";"210";"Wednesday";3
"2017-03-30";"northeast_central";"midday period";"253";"Thursday";3
"2017-03-31";"northeast_central";"midday period";"266";"Friday";3
"2017-04-03";"northeast_central";"midday period";"222";"Monday";4
"2017-04-04";"northeast_central";"midday period";"250";"Tuesday";4
"2017-04-05";"northeast_central";"midday period";"256";"Wednesday";4
"2017-04-06";"northeast_central";"midday period";"212";"Thursday";4
"2017-04-07";"northeast_central";"midday period";"249";"Friday";4
"2017-04-10";"northeast_central";"midday period";"282";"Monday";4
"2017-04-11";"northeast_central";"midday period";"258";"Tuesday";4
"2017-04-12";"northeast_central";"midday period";"244";"Wednesday";4
"2017-04-13";"northeast_central";"midday period";NA;"Thursday";4
"2017-04-14";"northeast_central";"midday period";NA;"Friday";4
"2017-04-17";"northeast_central";"midday period";"200";"Monday";4
"2017-04-18";"northeast_central";"midday period";"202";"Tuesday";4
"2017-04-19";"northeast_central";"midday period";"280";"Wednesday";4
"2017-04-20";"northeast_central";"midday period";"309";"Thursday";4
"2017-04-21";"northeast_central";"midday period";NA;"Friday";4
"2017-04-24";"northeast_central";"midday period";"275";"Monday";4
"2017-04-25";"northeast_central";"midday period";"248";"Tuesday";4
"2017-04-26";"northeast_central";"midday period";"239";"Wednesday";4
"2017-04-27";"northeast_central";"midday period";"324";"Thursday";4
"2017-04-28";"northeast_central";"midday period";"227";"Friday";4
"2017-05-01";"northeast_central";"midday period";NA;"Monday";5
"2017-05-02";"northeast_central";"midday period";"291";"Tuesday";5
"2017-05-03";"northeast_central";"midday period";"236";"Wednesday";5
"2017-05-04";"northeast_central";"midday period";"232";"Thursday";5
"2017-05-05";"northeast_central";"midday period";"307";"Friday";5
"2017-05-08";"northeast_central";"midday period";"278";"Monday";5
"2017-05-09";"northeast_central";"midday period";"283";"Tuesday";5
"2017-05-10";"northeast_central";"midday period";"248";"Wednesday";5
"2017-05-11";"northeast_central";"midday period";"249";"Thursday";5
"2017-05-12";"northeast_central";"midday period";"290";"Friday";5
"2017-05-15";"northeast_central";"midday period";"226";"Monday";5
"2017-05-16";"northeast_central";"midday period";"205";"Tuesday";5
"2017-05-17";"northeast_central";"midday period";"241";"Wednesday";5
"2017-05-18";"northeast_central";"midday period";"287";"Thursday";5
"2017-05-19";"northeast_central";"midday period";"286";"Friday";5
"2017-05-22";"northeast_central";"midday period";"198";"Monday";5
"2017-05-23";"northeast_central";"midday period";"219";"Tuesday";5
"2017-05-24";"northeast_central";"midday period";"181";"Wednesday";5
"2017-05-25";"northeast_central";"midday period";"219";"Thursday";5
"2017-05-26";"northeast_central";"midday period";"251";"Friday";5
"2017-05-29";"northeast_central";"midday period";"172";"Monday";5
"2017-05-30";"northeast_central";"midday period";"221";"Tuesday";5
"2017-05-31";"northeast_central";"midday period";"210";"Wednesday";5
"2017-06-01";"northeast_central";"midday period";"232";"Thursday";6
"2017-06-02";"northeast_central";"midday period";"320";"Friday";6
"2017-06-05";"northeast_central";"midday period";"255";"Monday";6
"2017-06-06";"northeast_central";"midday period";"222";"Tuesday";6
"2017-06-07";"northeast_central";"midday period";"242";"Wednesday";6
"2017-06-08";"northeast_central";"midday period";"214";"Thursday";6
"2017-06-09";"northeast_central";"midday period";"287";"Friday";6
"2017-06-12";"northeast_central";"midday period";"241";"Monday";6
