"DAY";"OD_PAIR";"PERIOD";"OD_FLOW";"WEEKDAY";"MONTH"
"2017-01-02";"central_south-west";"midday period";"185";"Monday";1
"2017-01-03";"central_south-west";"midday period";"147";"Tuesday";1
"2017-01-04";"central_south-west";"midday period";"218";"Wednesday";1
"2017-01-05";"central_south-west";"midday period";"242";"Thursday";1
"2017-01-06";"central_south-west";"midday period";"238";"Friday";1
"2017-01-09";"central_south-west";"midday period";"226";"Monday";1
"2017-01-10";"central_south-west";"midday period";"269";"Tuesday";1
"2017-01-11";"central_south-west";"midday period";"277";"Wednesday";1
"2017-01-12";"central_south-west";"midday period";"231";"Thursday";1
"2017-01-13";"central_south-west";"midday period";"202";"Friday";1
"2017-01-16";"central_south-west";"midday period";"188";"Monday";1
"2017-01-17";"central_south-west";"midday period";"196";"Tuesday";1
"2017-01-18";"central_south-west";"midday period";"277";"Wednesday";1
"2017-01-19";"central_south-west";"midday period";"258";"Thursday";1
"2017-01-20";"central_south-west";"midday period";"292";"Friday";1
"2017-01-23";"central_south-west";"midday period";"232";"Monday";1
"2017-01-24";"central_south-west";"midday period";"225";"Tuesday";1
"2017-01-25";"central_south-west";"midday period";"260";"Wednesday";1
"2017-01-26";"central_south-west";"midday period";"232";"Thursday";1
"2017-01-27";"central_south-west";"midday period";"246";"Friday";1
"2017-01-30";"central_south-west";"midday period";"237";"Monday";1
"2017-01-31";"central_south-west";"midday period";"254";"Tuesday";1
"2017-02-01";"central_south-west";"midday period";"245";"Wednesday";2
"2017-02-02";"central_south-west";"midday period";"205";"Thursday";2
"2017-02-03";"central_south-west";"midday period";"234";"Friday";2
"2017-02-06";"central_south-west";"midday period";"236";"Monday";2
"2017-02-07";"central_south-west";"midday period";"227";"Tuesday";2
"2017-02-08";"central_south-west";"midday period";"255";"Wednesday";2
"2017-02-09";"central_south-west";"midday period";"246";"Thursday";2
"2017-02-10";"central_south-west";"midday period";"222";"Friday";2
"2017-02-13";"central_south-west";"midday period";"196";"Monday";2
"2017-02-14";"central_south-west";"midday period";"237";"Tuesday";2
"2017-02-15";"central_south-west";"midday period";"253";"Wednesday";2
"2017-02-16";"central_south-west";"midday period";"231";"Thursday";2
"2017-02-17";"central_south-west";"midday period";"255";"Friday";2
"2017-02-20";"central_south-west";"midday period";"204";"Monday";2
"2017-02-21";"central_south-west";"midday period";"258";"Tuesday";2
"2017-02-22";"central_south-west";"midday period";"260";"Wednesday";2
"2017-02-23";"central_south-west";"midday period";"254";"Thursday";2
"2017-02-24";"central_south-west";"midday period";"276";"Friday";2
"2017-02-27";"central_south-west";"midday period";NA;"Monday";2
"2017-02-28";"central_south-west";"midday period";NA;"Tuesday";2
"2017-03-01";"central_south-west";"midday period";NA;"Wednesday";3
"2017-03-02";"central_south-west";"midday period";"247";"Thursday";3
"2017-03-03";"central_south-west";"midday period";"190";"Friday";3
"2017-03-06";"central_south-west";"midday period";"209";"Monday";3
"2017-03-07";"central_south-west";"midday period";"226";"Tuesday";3
"2017-03-08";"central_south-west";"midday period";"268";"Wednesday";3
"2017-03-09";"central_south-west";"midday period";"295";"Thursday";3
"2017-03-10";"central_south-west";"midday period";"268";"Friday";3
"2017-03-13";"central_south-west";"midday period";"231";"Monday";3
"2017-03-14";"central_south-west";"midday period";"239";"Tuesday";3
"2017-03-15";"central_south-west";"midday period";"256";"Wednesday";3
"2017-03-16";"central_south-west";"midday period";"257";"Thursday";3
"2017-03-17";"central_south-west";"midday period";"285";"Friday";3
"2017-03-20";"central_south-west";"midday period";"242";"Monday";3
"2017-03-21";"central_south-west";"midday period";"255";"Tuesday";3
"2017-03-22";"central_south-west";"midday period";"259";"Wednesday";3
"2017-03-23";"central_south-west";"midday period";"279";"Thursday";3
"2017-03-24";"central_south-west";"midday period";"181";"Friday";3
"2017-03-27";"central_south-west";"midday period";"250";"Monday";3
"2017-03-28";"central_south-west";"midday period";"223";"Tuesday";3
"2017-03-29";"central_south-west";"midday period";"245";"Wednesday";3
"2017-03-30";"central_south-west";"midday period";"224";"Thursday";3
"2017-03-31";"central_south-west";"midday period";"206";"Friday";3
"2017-04-03";"central_south-west";"midday period";"239";"Monday";4
"2017-04-04";"central_south-west";"midday period";"229";"Tuesday";4
"2017-04-05";"central_south-west";"midday period";"213";"Wednesday";4
"2017-04-06";"central_south-west";"midday period";"196";"Thursday";4
"2017-04-07";"central_south-west";"midday period";"177";"Friday";4
"2017-04-10";"central_south-west";"midday period";"184";"Monday";4
"2017-04-11";"central_south-west";"midday period";"246";"Tuesday";4
"2017-04-12";"central_south-west";"midday period";"234";"Wednesday";4
"2017-04-13";"central_south-west";"midday period";NA;"Thursday";4
"2017-04-14";"central_south-west";"midday period";NA;"Friday";4
"2017-04-17";"central_south-west";"midday period";"192";"Monday";4
