"DAY";"OD_PAIR";"PERIOD";"OD_FLOW";"WEEKDAY";"MONTH"
"2017-05-04";"northwest_south";"midday period";"92";"Thursday";5
"2017-05-05";"northwest_south";"midday period";"88";"Friday";5
"2017-05-08";"northwest_south";"midday period";"126";"Monday";5
"2017-05-09";"northwest_south";"midday period";"96";"Tuesday";5
"2017-05-10";"northwest_south";"midday period";"91";"Wednesday";5
"2017-05-11";"northwest_south";"midday period";"101";"Thursday";5
"2017-05-12";"northwest_south";"midday period";"107";"Friday";5
"2017-05-15";"northwest_south";"midday period";"105";"Monday";5
"2017-05-16";"northwest_south";"midday period";"87";"Tuesday";5
"2017-05-17";"northwest_south";"midday period";"99";"Wednesday";5
"2017-05-18";"northwest_south";"midday period";"114";"Thursday";5
"2017-05-19";"northwest_south";"midday period";"119";"Friday";5
"2017-05-22";"northwest_south";"midday period";"91";"Monday";5
"2017-05-23";"northwest_south";"midday period";"86";"Tuesday";5
"2017-05-24";"northwest_south";"midday period";"77";"Wednesday";5
"2017-05-25";"northwest_south";"midday period";"98";"Thursday";5
"2017-05-26";"northwest_south";"midday period";"105";"Friday";5
"2017-05-29";"northwest_south";"midday period";"119";"Monday";5
"2017-05-30";"northwest_south";"midday period";"116";"Tuesday";5
"2017-05-31";"northwest_south";"midday period";"113";"Wednesday";5
"2017-06-01";"northwest_south";"midday period";"84";"Thursday";6
"2017-06-02";"northwest_south";"midday period";"96";"Friday";6
"2017-06-05";"northwest_south";"midday period";"86";"Monday";6
"2017-06-06";"northwest_south";"midday period";"93";"Tuesday";6
"2017-06-07";"northwest_south";"midday period";"90";"Wednesday";6
"2017-06-08";"northwest_south";"midday period";"109";"Thursday";6
"2017-06-09";"northwest_south";"midday period";"85";"Friday";6
"2017-06-12";"northwest_south";"midday period";"82";"Monday";6
"2017-06-13";"northwest_south";"midday period";"87";"Tuesday";6
"2017-06-14";"northwest_south";"midday period";"109";"Wednesday";6
"2017-06-15";"northwest_south";"midday period";NA;"Thursday";6
"2017-06-16";"northwest_south";"midday period";"113";"Friday";6
"2017-06-19";"northwest_south";"midday period";"88";"Monday";6
"2017-06-20";"northwest_south";"midday period";"59";"Tuesday";6
"2017-06-21";"northwest_south";"midday period";"88";"Wednesday";6
"2017-06-22";"northwest_south";"midday period";"82";"Thursday";6
"2017-06-23";"northwest_south";"midday period";"99";"Friday";6
"2017-06-26";"northwest_south";"midday period";"81";"Monday";6
"2017-06-27";"northwest_south";"midday period";"108";"Tuesday";6
"2017-06-28";"northwest_south";"midday period";"86";"Wednesday";6
"2017-06-29";"northwest_south";"midday period";"95";"Thursday";6
"2017-06-30";"northwest_south";"midday period";"102";"Friday";6
"2017-07-03";"northwest_south";"midday period";"84";"Monday";7
"2017-07-04";"northwest_south";"midday period";"79";"Tuesday";7
"2017-07-05";"northwest_south";"midday period";"109";"Wednesday";7
"2017-07-06";"northwest_south";"midday period";"97";"Thursday";7
"2017-07-07";"northwest_south";"midday period";"95";"Friday";7
"2017-07-10";"northwest_south";"midday period";"105";"Monday";7
"2017-07-11";"northwest_south";"midday period";"116";"Tuesday";7
"2017-07-12";"northwest_south";"midday period";"111";"Wednesday";7
"2017-07-13";"northwest_south";"midday period";"108";"Thursday";7
"2017-07-14";"northwest_south";"midday period";"119";"Friday";7
"2017-07-17";"northwest_south";"midday period";"120";"Monday";7
"2017-07-18";"northwest_south";"midday period";"121";"Tuesday";7
"2017-07-19";"northwest_south";"midday period";"117";"Wednesday";7
"2017-07-20";"northwest_south";"midday period";"130";"Thursday";7
"2017-07-21";"northwest_south";"midday period";"104";"Friday";7
"2017-07-24";"northwest_south";"midday period";"113";"Monday";7
"2017-07-25";"northwest_south";"midday period";"102";"Tuesday";7
"2017-07-26";"northwest_south";"midday period";"74";"Wednesday";7
"2017-07-27";"northwest_south";"midday period";"97";"Thursday";7
"2017-07-28";"northwest_south";"midday period";NA;"Friday";7
"2017-07-31";"northwest_south";"midday period";"93";"Monday";7
"2017-08-01";"northwest_south";"midday period";"86";"Tuesday";8
"2017-08-02";"northwest_south";"midday period";"100";"Wednesday";8
"2017-08-03";"northwest_south";"midday period";"89";"Thursday";8
"2017-08-04";"northwest_south";"midday period";"99";"Friday";8
"2017-08-07";"northwest_south";"midday period";"89";"Monday";8
"2017-08-08";"northwest_south";"midday period";"73";"Tuesday";8
"2017-08-09";"northwest_south";"midday period";"103";"Wednesday";8
"2017-08-10";"northwest_south";"midday period";"94";"Thursday";8
"2017-08-11";"northwest_south";"midday period";"98";"Friday";8
"2017-08-14";"northwest_south";"midday period";"102";"Monday";8
"2017-08-15";"northwest_south";"midday period";"89";"Tuesday";8
"2017-08-16";"northwest_south";"midday period";"104";"Wednesday";8
"2017-08-17";"northwest_south";"midday period";"97";"Thursday";8
"2017-08-18";"northwest_south";"midday period";"89";"Friday";8
"2017-08-21";"northwest_south";"midday period";"94";"Monday";8
"2017-08-22";"northwest_south";"midday period";"91";"Tuesday";8
"2017-08-23";"northwest_south";"midday period";"94";"Wednesday";8
"2017-08-24";"northwest_south";"midday period";"60";"Thursday";8
"2017-08-25";"northwest_south";"midday period";"80";"Friday";8
"2017-08-28";"northwest_south";"midday period";"64";"Monday";8
"2017-08-29";"northwest_south";"midday period";"72";"Tuesday";8
"2017-08-30";"northwest_south";"midday period";"85";"Wednesday";8
"2017-08-31";"northwest_south";"midday period";"83";"Thursday";8
"2017-09-01";"northwest_south";"midday period";"111";"Friday";9
